,stdev-0,stdev-0.001,stdev-0.002,stdev-0.003,stdev-0.005,stdev-0.01,stdev-0.02,stdev-0.03,stdev-0.05,stdev-0.1
1-Apr-92,0.003520455557860877,0.003520455557860877,0.003520455557860877,0.003520455557860877,0.003520455557860877,0.0035218038713687684,0.003504650327296151,0.0035233019974886476,0.0036611296005175376,0.0037137887336312924
1-May-92,0.0129476664815292,0.012947960761591156,0.012951492122334629,0.0129476664815292,0.0129476664815292,0.0129476664815292,0.0129476664815292,0.012955023483078101,0.0129476664815292,0.012953110662675387
1-Jun-92,0.025658448945971767,0.025658448945971767,0.025658448945971767,0.02565740246669641,0.025658448945971767,0.025660242910443807,0.025652170070319627,0.02566383083938789,0.025696271696923956,0.025403257499823997
1-Jul-92,0.01809403787476662,0.018093596709922024,0.01809403787476662,0.018093890819818423,0.01809403787476662,0.018085802797667475,0.01815403629363182,0.01809403787476662,0.018094184929714822,0.01788154347461905
1-Aug-92,0.004403793206809437,0.004403793206809437,0.004403793206809437,0.0043904304025195445,0.004403793206809437,0.004404231331540253,0.004403866227597907,0.004403793206809437,0.004403793206809437,0.004403793206809437
1-Sep-92,0.0028694720187120216,0.0028694720187120216,0.0028694720187120216,0.0028694720187120216,0.0028694720187120216,0.0028693261690746433,0.0028694720187120216,0.0028694720187120216,0.0028694720187120216,0.0027218721856853536
1-Oct-92,0.019450091737689395,0.019449203953598483,0.019450091737689395,0.019450091737689395,0.019450091737689395,0.01943322383996212,0.019450091737689395,0.019450091737689395,0.01952444365530303,0.01945016571969697
1-Nov-92,0.024060496250059068,0.024060496250059068,0.024060496250059068,0.02406006321281389,0.024060496250059068,0.02406042407718487,0.024060568422933262,0.024060496250059068,0.024060712768681655,0.023978724383595097
1-Dec-92,0.016666596240767863,0.016666596240767863,0.016666596240767863,0.016665195195036293,0.016666596240767863,0.01667234052826729,0.01669293590052133,0.016666596240767863,0.0165868066863551,0.016589538725531656
1-Jan-93,0.010755397783571288,0.010755397783571288,0.010755397783571288,0.010750068794444848,0.010755187428737349,0.01075504719218139,0.010755397783571288,0.010755397783571288,0.010755187428737349,0.010755327665293309
1-Feb-93,0.012765674966747768,0.012765674966747768,0.01276546769318115,0.01276574405793664,0.012765605875558896,0.012765674966747768,0.012761736768982032,0.012765674966747768,0.01276360223108159,0.012765674966747768
1-Mar-93,0.009757671556189798,0.009757129214300247,0.009757671556189798,0.009758078312606961,0.009757807141662186,0.009757671556189798,0.009757671556189798,0.009757807141662186,0.009757739348925992,0.00975753597071741
1-Apr-93,0.02407736630606356,0.02407736630606356,0.02407736630606356,0.02407736630606356,0.02407736630606356,0.02407736630606356,0.02407736630606356,0.02407736630606356,0.024077297430063458,0.02407736630606356
1-May-93,0.006504545045795901,0.006504545045795901,0.00650461358611735,0.006504545045795901,0.006504545045795901,0.006504545045795901,0.0064789109655741155,0.006495223562078888,0.006504476505474453,0.006504545045795901
1-Jun-93,0.001600250092935372,0.001600250092935372,0.0015999776510470087,0.001600250092935372,0.001600250092935372,0.0016147576234907105,0.0015997052091586456,0.0015569999431577193,0.001600250092935372,0.001600590645295826
1-Jul-93,0.00692185803585896,0.00692185803585896,0.00692185803585896,0.00692185803585896,0.00692185803585896,0.006927384481404636,0.006923631956651399,0.00692185803585896,0.006873143441789677,0.006957609362598883
1-Aug-93,0.011427633822157193,0.011427633822157193,0.011427633822157193,0.011427297821693393,0.011429717025032746,0.011427633822157193,0.011427633822157193,0.011427633822157193,0.011427701022249952,0.011427633822157193
1-Sep-93,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.0021697570093728424,0.002174142864603767
1-Oct-93,0.004125773945253508,0.004125773945253508,0.00412616865417515,0.004125905514894055,0.004125773945253508,0.004125773945253508,0.004125773945253508,0.004130115743391577,0.0042208987953693735,0.004125905514894055
1-Nov-93,0.008818938595191382,0.008818938595191382,0.008818938595191382,0.008818938595191382,0.008818938595191382,0.008818938595191382,0.008820520875808808,0.008818938595191382,0.008818938595191382,0.008818938595191382
1-Dec-93,0.003704720677345989,0.003704720677345989,0.003704720677345989,0.003704720677345989,0.003704720677345989,0.003704720677345989,0.003704720677345989,0.003704720677345989,0.003705310135878289,0.003704720677345989
1-Jan-94,0.008252393413279106,0.008252393413279106,0.008252393413279106,0.008253167659959796,0.008253296701073245,0.00825200628993876,0.008252264372165656,0.008252393413279106,0.008251748207711863,0.008118577778633024
1-Feb-94,0.010861609737312632,0.010861609737312632,0.010861609737312632,0.010861545023842754,0.010861739164252388,0.010861609737312632,0.010857726929119961,0.010861609737312632,0.010861609737312632,0.010861480310372876
1-Mar-94,0.019082149896206147,0.019082149896206147,0.019081623515522245,0.019082149896206147,0.019082149896206147,0.019082149896206147,0.019085439775480526,0.019082149896206147,0.01908721631028869,0.019082149896206147
1-Apr-94,0.0376120542308697,0.0376120542308697,0.0376120542308697,0.0376120542308697,0.0376120542308697,0.03758380416413949,0.0376120542308697,0.03761219070462202,0.03761178128336506,0.03761219070462202
1-May-94,0.012221190215055949,0.012221190215055949,0.012221190215055949,0.012217467733803177,0.012219565859600195,0.012221257896533272,0.012221190215055949,0.012221190215055949,0.012337670037529058,0.012146808271477828
1-Jun-94,0.0020079054047322975,0.0020079054047322975,0.0020079054047322975,0.0020079054047322975,0.0020079054047322975,0.001961407412865831,0.001960870639510951,0.002051115659800125,0.0020079054047322975,0.0020079054047322975
1-Jul-94,0.013378368102189075,0.013378368102189075,0.01337823288917124,0.013373365220529239,0.013378368102189075,0.013378368102189075,0.013378368102189075,0.013378368102189075,0.013378368102189075,0.013383235770831076
1-Aug-94,0.02523263618696689,0.02523270192360769,0.02523250471368529,0.02523263618696689,0.02523263618696689,0.02523263618696689,0.02522994098469409,0.025228100358751688,0.02523263618696689,0.02523263618696689
1-Sep-94,0.00781426193658187,0.00781426193658187,0.00781426193658187,0.00781426193658187,0.00781426193658187,0.00781426193658187,0.007814327290312652,0.007814196582851091,0.0078081840396193375,0.007584151450505708
1-Oct-94,0.010216188442095087,0.010215135680727287,0.010216188442095087,0.010216188442095087,0.010215662061411187,0.0102161226445096,0.010216188442095087,0.010216056846924112,0.010308963037632592,0.010216188442095087
1-Nov-94,0.009270742563712032,0.009270742563712032,0.009270676366496951,0.009270742563712032,0.009269286224980227,0.009270742563712032,0.009270742563712032,0.00926782988624842,0.009270543972066786,0.009270742563712032
1-Dec-94,0.016632786047275593,0.016632651960067503,0.01662976908509359,0.01663245082925537,0.016632786047275593,0.01658330786749078,0.016632786047275593,0.016632786047275593,0.016632786047275593,0.016781153543025996
1-Jan-95,0.019758073826235893,0.019758073826235893,0.019758073826235893,0.019758008232301182,0.019756040414259806,0.019754400565891995,0.019764042874294733,0.019757614668692906,0.019758926547387156,0.019758139420170608
1-Feb-95,0.022446020665871702,0.022446020665871702,0.022446020665871702,0.022446020665871702,0.022446020665871702,0.022446020665871702,0.022446020665871702,0.022459698863238484,0.02248686528300862,0.02244608399085951
1-Mar-95,0.010586700393040865,0.010586700393040865,0.01058410130902738,0.010586452861230057,0.010586700393040865,0.010586700393040865,0.010581811639777405,0.010586762275993566,0.010586700393040865,0.010586700393040865
1-Apr-95,0.020730027046345613,0.020731469077168,0.020730027046345613,0.020730027046345613,0.020730027046345613,0.020730027046345613,0.020729666538640015,0.020730027046345613,0.020719031561324888,0.02072726315393603
1-May-95,0.019200892745282062,0.019200892745282062,0.019200892745282062,0.019200892745282062,0.019200892745282062,0.019200892745282062,0.019198678835718002,0.019200892745282062,0.019200543180614052,0.019236431819863016
1-Jun-95,0.018372153510881194,0.018372153510881194,0.018372153510881194,0.018359139618290575,0.01837158768946421,0.018371474525180814,0.018372266675164593,0.018369663896646467,0.01840712127445077,0.018375548439383094
1-Jul-95,0.02230433568029317,0.02230433568029317,0.02230433568029317,0.02230433568029317,0.022304773702836542,0.02230433568029317,0.02230433568029317,0.022304226174657327,0.02230433568029317,0.022415702911945844
1-Aug-95,0.008205895167095896,0.008205895167095896,0.00820600433194047,0.008205895167095896,0.008205895167095896,0.008205895167095896,0.008205895167095896,0.008205676837406747,0.008205240178028449,0.008205895167095896
1-Sep-95,0.03147899282908147,0.03147909828575035,0.03147899282908147,0.03147899282908147,0.03147899282908147,0.03147941465575701,0.03147899282908147,0.03146264704540445,0.031457057841953594,0.03147171631892847
1-Oct-95,0.0073874946122538965,0.0073874946122538965,0.0073874946122538965,0.0073874946122538965,0.007390321671230686,0.007387285200477838,0.007387389906365867,0.0073874946122538965,0.0073874946122538965,0.0073874946122538965
1-Nov-95,0.01835364546601342,0.01835415791002338,0.01835364546601342,0.01835364546601342,0.01835364546601342,0.018328638198327495,0.018348111070705882,0.018310190213969024,0.01833376263842707,0.018329253131139443
1-Dec-95,0.020481728777336266,0.020481728777336266,0.020481728777336266,0.020480636327788206,0.020481728777336266,0.020481728777336266,0.020481728777336266,0.02048252328609849,0.020481728777336266,0.020481728777336266
1-Jan-96,0.0112599164595778,0.0112599164595778,0.011264784013785426,0.011253856851278509,0.011248691283547966,0.011261108513669463,0.0112599164595778,0.0112599164595778,0.011260015797418772,0.0112599164595778
1-Feb-96,0.05226734150923148,0.05226762340945125,0.05226668374205201,0.0522674354759714,0.05226734150923148,0.05226715357575163,0.05230577390586025,0.05226734150923148,0.052259636236557744,0.0522678113429311
1-Mar-96,0.02461687349441513,0.02461687349441513,0.024616684843554327,0.024616213216402318,0.02461687349441513,0.024616967819845532,0.02461677916898473,0.02461687349441513,0.024683184271987495,0.024626211712024896
1-Apr-96,0.002641579154240708,0.002641673465096048,0.002641579154240708,0.002641579154240708,0.0026445971016115693,0.0026413905325300296,0.002641579154240708,0.0026425222627941025,0.00263818396344849,0.0029177213386744737
1-May-96,0.014647525521802198,0.014647525521802198,0.01464743321631659,0.014647525521802198,0.014647525521802198,0.01464761782728781,0.014647894743744639,0.014647525521802198,0.01463644886352898,0.014543220323062728
1-Jun-96,0.0008497445014491398,0.0008492879931750187,0.0008503836130329095,0.0008497445014491398,0.0008497445014491398,0.0008496531997943157,0.0008397013194184742,0.0007877506778234854,0.0008497445014491398,0.0008140455544128646
1-Jul-96,0.04398783535514377,0.04398802488471742,0.04398840394386472,0.04398783535514377,0.04398935159173296,0.043988593473438364,0.04398783535514377,0.04398783535514377,0.043987172001636,0.04398802488471742
1-Aug-96,0.0345726305612248,0.0345726305612248,0.03457870939310821,0.03457207794014449,0.0345726305612248,0.03457355159635865,0.034559920276377665,0.0345726305612248,0.03457207794014449,0.0345726305612248
1-Sep-96,0.0012834964063055587,0.0012834964063055587,0.0012834964063055587,0.0012834964063055587,0.0012919976282820581,0.0012834964063055587,0.0012835868448372236,0.0012834964063055587,0.0013113514740583443,0.0012891035952687817
1-Oct-96,0.03189119891458534,0.03189119891458534,0.03189476639014525,0.03189119891458534,0.0318910248913873,0.031898855935299286,0.03189119891458534,0.031860309796932516,0.03189119891458534,0.0318910248913873
1-Nov-96,0.03201703504012494,0.03201703504012494,0.03201703504012494,0.03201703504012494,0.03201703504012494,0.03202284261816604,0.03201703504012494,0.03201703504012494,0.03201703504012494,0.03201545869751378
1-Dec-96,0.0041465310187521025,0.0041465310187521025,0.0041465310187521025,0.004146613138033973,0.004146448899470232,0.0041465310187521025,0.0041465310187521025,0.0041465310187521025,0.004146448899470232,0.004146448899470232
1-Jan-97,0.026383552333207206,0.026383552333207206,0.026383472675724697,0.026382596443417068,0.026382994730829626,0.026383552333207206,0.02641103416467369,0.026383552333207206,0.026372081655725545,0.026383552333207206
1-Feb-97,0.02757026787895012,0.02757026787895012,0.02757026787895012,0.02757103235691515,0.02757026787895012,0.027571643939287172,0.027570191431153617,0.02757852424097244,0.02757363158199625,0.02757026787895012
1-Mar-97,0.021185597369849568,0.021185443271798037,0.021185597369849568,0.021185597369849568,0.021185597369849568,0.021185135075694975,0.021185597369849568,0.021138597464132918,0.021197462919817375,0.021185674418875332
1-Apr-97,0.035912564055075466,0.035912564055075466,0.035912564055075466,0.03591216457373392,0.035912564055075466,0.035912564055075466,0.035912564055075466,0.035895386357388835,0.035912564055075466,0.035994937107703
1-May-97,0.08670507081036416,0.08670507081036416,0.08670507081036416,0.08670228679430647,0.08670507081036416,0.08670514407394463,0.0867003086776339,0.0867049975467837,0.08670507081036416,0.0867049975467837
1-Jun-97,0.018916403111769464,0.018916403111769464,0.01891605485288114,0.018916403111769464,0.018916403111769464,0.018916403111769464,0.01891605485288114,0.018905049872010082,0.018916403111769464,0.01891849266509941
1-Jul-97,0.04354996558511382,0.04354996558511382,0.043550031548386145,0.04355022943820312,0.04354996558511382,0.04354165421280081,0.04354996558511382,0.04354996558511382,0.04354996558511382,0.04354996558511382
1-Aug-97,0.0152634520736608,0.0152634520736608,0.015262069758099295,0.015263517898211348,0.015263649547312444,0.015263517898211348,0.015263649547312444,0.015263122950908061,0.015263649547312444,0.0152634520736608
1-Sep-97,0.010408563559542467,0.01040849842202539,0.010408563559542467,0.010408563559542467,0.010408563559542467,0.010404785583552094,0.010408563559542467,0.010408433284508316,0.010408563559542467,0.010407912184371712
1-Oct-97,0.006298104810014843,0.006298104810014843,0.006297783964120094,0.0062967572572568955,0.006298104810014843,0.006298104810014843,0.006298104810014843,0.006297655625762194,0.006298104810014843,0.006298104810014843
1-Nov-97,0.02066080992656461,0.020660029858108296,0.02066041989233645,0.020660679915155224,0.02066080992656461,0.020662240052067845,0.020660939937973993,0.020660939937973993,0.020653074247706186,0.02066080992656461
1-Dec-97,0.024534188302705824,0.024534188302705824,0.02453456883299823,0.024534441989567425,0.024534188302705824,0.024533300398690217,0.024534188302705824,0.024534188302705824,0.024534188302705824,0.024537930183914456
1-Jan-98,0.01247488749500445,0.01247488749500445,0.012473873790366515,0.01247488749500445,0.01247488749500445,0.012489079359935524,0.01247488749500445,0.01247488749500445,0.012480589583592827,0.01247488749500445
1-Feb-98,0.056946381477932635,0.056946381477932635,0.056946441097715246,0.05694661995706308,0.056946381477932635,0.056957172658585194,0.056946321858150024,0.056946381477932635,0.056946441097715246,0.056941254176628105
1-Mar-98,0.02771664355678234,0.027716530195980266,0.027717550443198954,0.027716756917584417,0.027715963391969883,0.02771664355678234,0.02771664355678234,0.027716756917584417,0.02771664355678234,0.02771709699999065
1-Apr-98,0.019330331177789557,0.019331318979275352,0.019330331177789557,0.019330221422068913,0.019330331177789557,0.019330331177789557,0.019330331177789557,0.01932956288774505,0.019329123864862473,0.01933011166634827
1-May-98,0.013882588962498355,0.013882588962498355,0.013882588962498355,0.013882588962498355,0.013882478832482205,0.013882699092514503,0.013882588962498355,0.013882588962498355,0.013882588962498355,0.013882588962498355
1-Jun-98,0.0010307479345040102,0.0010307479345040102,0.0010308580675009698,0.0010307479345040102,0.0010309682004979294,0.001028545274564819,0.0010308580675009698,0.0010248007526681942,0.0010307479345040102,0.0010346025893975947
1-Jul-98,0.0363048157742006,0.0363048157742006,0.03630840427704952,0.0363048157742006,0.0363048157742006,0.0363048157742006,0.036305237951006354,0.03630502686260348,0.03630502686260348,0.03630650448142362
1-Aug-98,0.09401181129724936,0.09401181129724936,0.09401181129724936,0.09401181129724936,0.09401851333930843,0.09401181129724936,0.09401135692151655,0.09400567722485634,0.0940101073882513,0.09399181876500541
1-Sep-98,0.029701669456480752,0.029701669456480752,0.029701669456480752,0.029701669456480752,0.029701669456480752,0.029701549854748016,0.029710639586435977,0.029701549854748016,0.029707649543117567,0.029699875430489707
1-Oct-98,0.011944349586126016,0.011944349586126016,0.011944349586126016,0.011944349586126016,0.011937492168356007,0.011944349586126016,0.011944349586126016,0.011944349586126016,0.011940034142184544,0.011945768362216362
1-Nov-98,0.08753350723040078,0.08753350723040078,0.08753350723040078,0.08753350723040078,0.0875313739358786,0.08755505350507463,0.08755686680541847,0.08753489387184019,0.08753969378451505,0.08753361389512689
1-Dec-98,0.007524713378639515,0.007525123681778038,0.007523072166085421,0.007524713378639515,0.007524713378639515,0.007524713378639515,0.007524713378639515,0.007524303075500991,0.007524713378639515,0.007524713378639515
1-Jan-99,0.040782203907394864,0.040782301659833264,0.040781519640326065,0.04078249716471006,0.040782203907394864,0.040769398337964544,0.040782301659833264,0.04078249716471006,0.040785038728108444,0.040782203907394864
1-Feb-99,0.01869261173570896,0.01869261173570896,0.01869261173570896,0.01869261173570896,0.01869261173570896,0.01869261173570896,0.01869261173570896,0.01869261173570896,0.01868928231391092,0.01869261173570896
1-Mar-99,0.028158359751708783,0.0281581692638844,0.028158359751708783,0.028160264629952622,0.028158359751708783,0.028158359751708783,0.028158359751708783,0.028158359751708783,0.028167122191630447,0.028158359751708783
1-Apr-99,0.02638582234587116,0.026386553984892407,0.02638582234587116,0.02638582234587116,0.026388931811711463,0.02638591380074882,0.02638591380074882,0.02638518216172757,0.02650965225021726,0.02638518216172757
1-May-99,0.015080624340781688,0.015080624340781688,0.015080624340781688,0.015080624340781688,0.015080624340781688,0.015080624340781688,0.015080624340781688,0.0150841066441704,0.015080624340781688,0.015080624340781688
1-Jun-99,0.007905463758459071,0.007905463758459071,0.007905463758459071,0.007905279160050694,0.007905279160050694,0.007900202703820306,0.007903617774375295,0.007905463758459071,0.007908601931401494,0.007905463758459071
1-Jul-99,0.03886620315181501,0.038866733511828476,0.03886523082512365,0.03886620315181501,0.03886620315181501,0.03886620315181501,0.03886620315181501,0.03886637993848616,0.03886620315181501,0.03886620315181501
1-Aug-99,0.05845477914381652,0.05845477914381652,0.05845698608134524,0.05845487109954688,0.05845477914381652,0.05845477914381652,0.05843436497167586,0.058455146966737974,0.05848714756090441,0.05846691730022448
1-Sep-99,0.004701475340813456,0.004701475340813456,0.004701475340813456,0.004701475340813456,0.004701475340813456,0.004701475340813456,0.004701475340813456,0.004723793361487951,0.004698048922701603,0.004700919705443966
1-Oct-99,0.02265232725373267,0.02265232725373267,0.02265232725373267,0.02265232725373267,0.02265232725373267,0.02265232725373267,0.02265232725373267,0.022640965412044915,0.02265232725373267,0.02265232725373267
1-Nov-99,0.06529963127920561,0.06529963127920561,0.06530024557984364,0.06529963127920561,0.06529963127920561,0.06529963127920561,0.06529980679367361,0.0652995435219716,0.06529963127920561,0.0652994557647376
1-Dec-99,0.0011353253363682305,0.0011353253363682305,0.0011335310391410698,0.0011353253363682305,0.0011353253363682305,0.0011353253363682305,0.0011353253363682305,0.0011353253363682305,0.0011353253363682305,0.0011034551999048517
1-Jan-00,0.0076738649655581775,0.0076738649655581775,0.0076738649655581775,0.0076738649655581775,0.0076738649655581775,0.0076738649655581775,0.007670696732361747,0.007673693709709722,0.007673608081785494,0.007677632594224204
1-Feb-00,0.030101099218699454,0.030101099218699454,0.030101099218699454,0.030101099218699454,0.03010224181236373,0.030101099218699454,0.030101099218699454,0.030101099218699454,0.030105493809715892,0.030101099218699454
1-Mar-00,0.03919615853230461,0.039196327814604,0.03919615853230461,0.03919615853230461,0.03919615853230461,0.039196243173454305,0.03919615853230461,0.039196497096903385,0.03919810527874757,0.03919615853230461
1-Apr-00,0.005379116162555839,0.005379116162555839,0.005379116162555839,0.005379116162555839,0.005379116162555839,0.005379116162555839,0.005386884637854533,0.005379116162555839,0.005379199694548298,0.005271276360291168
1-May-00,0.03493771653349887,0.03493771653349887,0.034937802590625164,0.03493771653349887,0.03493771653349887,0.03493771653349887,0.034937630476372585,0.03494744098876965,0.034937458362120005,0.03497274178389895
1-Jun-00,0.03319270448575887,0.03319270448575887,0.03319270448575887,0.03319270448575887,0.033191201526974086,0.0331928714811794,0.03319270448575887,0.03319270448575887,0.03319270448575887,0.03319270448575887
1-Jul-00,0.009613803674473863,0.009614052290181602,0.009613803674473863,0.009613803674473863,0.009613803674473863,0.009613969418279023,0.009608499872708757,0.009613886546376443,0.0096431403279871,0.009613803674473863
1-Aug-00,0.004663558289603918,0.004663558289603918,0.004663393936053503,0.004663558289603918,0.00466454441090641,0.004663558289603918,0.004663558289603918,0.004663558289603918,0.004663558289603918,0.004663558289603918
1-Sep-00,0.020288542438311057,0.020288542438311057,0.020288542438311057,0.020288542438311057,0.020288542438311057,0.020288542438311057,0.020294113577534856,0.020288542438311057,0.020288542438311057,0.020288542438311057
1-Oct-00,0.057218438880256586,0.05721826325720783,0.057218438880256586,0.057218438880256586,0.05721439955013516,0.05722827377098702,0.05721475079623268,0.057218438880256586,0.057218438880256586,0.05721835106873221
1-Nov-00,0.0003291444506327564,0.0003291444506327564,0.00032754996453293345,0.0003291444506327564,0.00033445940429883286,0.0003291444506327564,0.0003291444506327564,0.0003291444506327564,0.0003291444506327564,0.00032400666208888247
1-Dec-00,0.0445846460510695,0.0445846460510695,0.0445846460510695,0.04458501292329419,0.0445846460510695,0.0445846460510695,0.04459335926640577,0.0445846460510695,0.044563092307869256,0.044586939002473784
1-Jan-01,0.008370983812414447,0.008370983812414447,0.008370983812414447,0.008370983812414447,0.008365500094056818,0.008370983812414447,0.008370983812414447,0.008370983812414447,0.008371349393638289,0.008432310062713931
1-Feb-01,0.034500814456490524,0.034499786102335825,0.034500814456490524,0.034497355447061076,0.034501094916714534,0.034500814456490524,0.03449492479178633,0.03450146886367988,0.034490624401684856,0.03454727736693471
1-Mar-01,0.09905300983998828,0.09905300983998828,0.09905311277907206,0.09905300983998828,0.09905300983998828,0.09903942188092937,0.09905877442867994,0.09905300983998828,0.09905311277907206,0.09905300983998828
1-Apr-01,0.023221026894897565,0.023221026894897565,0.023221026894897565,0.023221026894897565,0.023221026894897565,0.023221026894897565,0.02322112948878624,0.023211588257139548,0.023222463209339003,0.023221026894897565
1-May-01,0.0470248010299164,0.0470248010299164,0.0470248010299164,0.04702364794557876,0.04702297531304848,0.0470248010299164,0.04702614629497697,0.04702691501786873,0.0470248010299164,0.04698117600580925
1-Jun-01,0.04869466174740251,0.04869466174740251,0.04869466174740251,0.048695154479004334,0.04869899778549859,0.048685201300647414,0.04869466174740251,0.04870353091623541,0.04869466174740251,0.04869446465476178
1-Jul-01,0.02146151057017722,0.02146151057017722,0.02146151057017722,0.021458064689796132,0.021467692884978583,0.02147245630785832,0.02146151057017722,0.021461307871331273,0.021431916538669063,0.02146151057017722
1-Aug-01,0.02459595089096309,0.024596158053139583,0.02459595089096309,0.02459595089096309,0.02459595089096309,0.02459595089096309,0.02459595089096309,0.02459595089096309,0.02459595089096309,0.02459595089096309
1-Sep-01,0.13013021101318387,0.13013009415923177,0.13013021101318387,0.1301293930355193,0.13013021101318387,0.13013021101318387,0.13013021101318387,0.13013021101318387,0.1301714604582678,0.13013032786713594
1-Oct-01,0.057397649385153515,0.057397649385153515,0.057397649385153515,0.057397649385153515,0.057397649385153515,0.057397649385153515,0.057397649385153515,0.057397649385153515,0.05739776277122667,0.05740484940079898
1-Nov-01,0.02000710896835835,0.02000710896835835,0.02000786537033723,0.02000710896835835,0.02000732508320946,0.02000710896835835,0.02000710896835835,0.02000710896835835,0.02004309209106788,0.020006892853507242
1-Dec-01,0.0009574778520847879,0.0009574778520847879,0.0009574778520847879,0.000958544033532562,0.0009574778520847879,0.0009552388710444623,0.0009574778520847879,0.0009611028690072199,0.0009198416469783623,0.0010051361628002902
1-Jan-02,0.011827042825444403,0.011827042825444403,0.011827042825444403,0.011827042825444403,0.011827042825444403,0.011815480399443929,0.011827042825444403,0.011827042825444403,0.011828327539444456,0.011827042825444403
1-Feb-02,0.040784302828050116,0.040784302828050116,0.040784191922590265,0.040784746449889546,0.04078463554442969,0.040784302828050116,0.04078408101713041,0.040784302828050116,0.04078408101713041,0.040784302828050116
1-Mar-02,0.04921298943319405,0.04921298943319405,0.0492139416279717,0.04921298943319405,0.04921447062507039,0.04921309523261379,0.04921320103203353,0.04921298943319405,0.04921700981114411,0.049213412630873005
1-Apr-02,0.06228375946692906,0.06228375946692906,0.062287601849936536,0.062283869249300704,0.06228375946692906,0.06228343011981414,0.06227903882494845,0.062280356213408154,0.06228364968455742,0.062283539902185776
1-May-02,0.01969604633570767,0.01969604633570767,0.01969604633570767,0.01969604633570767,0.01969604633570767,0.0196957070158675,0.019711994368195505,0.019695480802640723,0.019692992457146168,0.01974728363157285
1-Jun-02,0.0684291920632113,0.0684285901504655,0.06843051627125206,0.0684291920632113,0.06842931244576046,0.0684291920632113,0.0684291920632113,0.0684291920632113,0.06842991435850626,0.0684291920632113
1-Jul-02,0.11062321923435266,0.11062321923435266,0.11062342187655626,0.11062321923435266,0.11062321923435266,0.11060910182750193,0.11062342187655626,0.11062308413955026,0.11062321923435266,0.11061599166242429
1-Aug-02,0.030811748114829274,0.030811748114829274,0.030811748114829274,0.030811748114829274,0.030811748114829274,0.030811748114829274,0.030811748114829274,0.030818436532587208,0.030802384329968173,0.030804925928716188
1-Sep-02,0.07417106463576423,0.07417106463576423,0.07417106463576423,0.07417106463576423,0.07416628203286152,0.07417092397097298,0.07417015031462107,0.07417106463576423,0.07422050830989077,0.07417106463576423
1-Oct-02,0.003930300406864672,0.003930228989811386,0.003930300406864672,0.003930300406864672,0.003930300406864672,0.003932657169623117,0.00393051465802453,0.003930300406864672,0.0038742380200349914,0.003939656040845166
1-Nov-02,0.05101543911688256,0.05101543911688256,0.05101550619364259,0.05101543911688256,0.05101429881196213,0.05101543911688256,0.05097378444890673,0.051025500630886386,0.05101543911688256,0.05096352170462283
1-Dec-02,0.03755611449459513,0.03755611449459513,0.03755597873722453,0.03755611449459513,0.037556182373280435,0.03755611449459513,0.03752841999099185,0.037555910858539224,0.037555842979853926,0.037556793281448154
1-Jan-03,0.001453484822903608,0.0014521903194557265,0.0014538936134660967,0.0014543024040285855,0.001453484822903608,0.0014536892181848523,0.0014504870254453564,0.0014772628072883753,0.001453484822903608,0.001453484822903608
1-Feb-03,0.08038592366761052,0.08038592366761052,0.08038592366761052,0.08038606950505063,0.0803849028055297,0.08038636117993087,0.0803847569680896,0.08038898625385295,0.08038592366761052,0.08037527753448208
1-Mar-03,0.024738109775115747,0.024738109775115747,0.024733135434753074,0.024738542326451632,0.024738109775115747,0.024743660850592934,0.024738109775115747,0.024739912072348602,0.024722033283798704,0.024748851466623548
1-Apr-03,0.030876954726947375,0.030876954726947375,0.0308765432678533,0.030877023303463057,0.030876954726947375,0.030876954726947375,0.03087928632848047,0.030863513729874243,0.030877366186041453,0.030877023303463057
1-May-03,0.031039701424540083,0.031039701424540083,0.03103983184711423,0.031039701424540083,0.031039701424540083,0.031039701424540083,0.03104061438255912,0.031039571001965933,0.031039701424540083,0.031039701424540083
1-Jun-03,0.035574106069711536,0.035574106069711536,0.035573982516763664,0.035574106069711536,0.035574106069711536,0.03557385896381579,0.03556718710463057,0.035562244986715584,0.0355781833169914,0.03566528814524292
1-Jul-03,0.014229174544445349,0.014229174544445349,0.014229174544445349,0.014229174544445349,0.014229174544445349,0.014229174544445349,0.0142291130505446,0.014229174544445349,0.014229174544445349,0.014229174544445349
1-Aug-03,0.007015251440393447,0.007013647735541143,0.007015251440393447,0.007011550583041977,0.007015251440393447,0.007015251440393447,0.007010440325836536,0.007015251440393447,0.007015251440393447,0.007016053292819599
1-Sep-03,0.022531528109182544,0.022531288624146644,0.022531528109182544,0.022531528109182544,0.022531528109182544,0.022531528109182544,0.022557811591872798,0.022531528109182544,0.022531647851700497,0.022532186693031274
1-Oct-03,0.0029240042903955,0.002923886771586474,0.0029228291023052364,0.0029240042903955,0.002923886771586474,0.0029240042903955,0.0029158954925726783,0.0029240042903955,0.0029243568468225794,0.0029097845145033053
1-Nov-03,0.0010865060065245174,0.0010867385435518533,0.0010865060065245174,0.0010863897380108494,0.0010866222750381853,0.0010865060065245174,0.0011068529964164118,0.0010865060065245174,0.0010831342196281463,0.0010283717496905333
